"subject","list","block_order","starting_lang","lang_switch","item_number","label","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","adj_type","word_number","word","tokenized_word","rt","word_surprisal","word_length","rt_by_length","response","continue","exit","verb","sentence","total_surprisal","subj_mean_rt","subj_sd_rt","rt_upperbound","eng_prof","span_prof","cs_own_speech","med_split_span_prof","centered_span_prof"
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"Doña","ña",334,10.229192,4,83.5,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"Moore"," Moore",659,13.553742,5,131.8,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"lee"," le_e",447,11.772264,3,149,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"una"," un_a",585,2.7872616,3,195,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"roja"," ro_ja",649,15.4330567,4,162.25,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"durante"," dur_ante",383,7.1565857,7,54.71429,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",40,"span5g","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"la"," la",262,2.6287456,2,131,"Go","continue","no","reads","Doña Moore lee una revista roja durante la cita.",75.25511119,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",1,"La",NA,445,NA,2,222.5,"Go","continue","no","chews","La trabajadora mastica el gum green in the building.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",2,"trabajadora"," tr_ab_aj_ad_ora",709,11.42674673,11,64.45455,"Go","continue","no","chews","La trabajadora mastica el gum green in the building.",73.54279109,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",3,"mastica"," m_astic_a",916,15.48739886,7,130.8571,"Go","continue","no","chews","La trabajadora mastica el gum green in the building.",73.54279109,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",4,"el"," el",418,2.4547255,2,209,"Go","continue","no","chews","La trabajadora mastica el gum green in the building.",73.54279109,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",5,"gum"," gum",374,4.342906,3,124.6667,"Go","continue","no","chews","La trabajadora mastica el gum green in the building.",73.54279109,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",6,"green"," green",409,14.52157,5,81.8,"Go","continue","no","chews","La trabajadora mastica el gum green in the building.",73.54279109,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",50,"span7e","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",7,"in"," in",1659,10.313521,2,829.5,"Stop","no","exit","chews","La trabajadora mastica el gum green in the building.",73.54279109,2153.618,875.3806,2626.142,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",1,"Don",NA,346,NA,3,115.3333,"Go","continue","no","bakes","Don Thompson hornea el German turkey for the party.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",2,"Thompson"," Thompson",640,10.193962,8,80,"Go","continue","no","bakes","Don Thompson hornea el German turkey for the party.",91.1248506,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",3,"hornea"," hor_nea",434,22.301068,6,72.33333,"Go","continue","no","bakes","Don Thompson hornea el German turkey for the party.",91.1248506,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",4,"el"," el",453,5.1586943,2,226.5,"Go","continue","no","bakes","Don Thompson hornea el German turkey for the party.",91.1248506,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",5,"German"," German",463,13.145047,6,77.16667,"Go","continue","no","bakes","Don Thompson hornea el German turkey for the party.",91.1248506,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",6,"turkey"," turkey",418,13.092878,6,69.66667,"Go","continue","no","bakes","Don Thompson hornea el German turkey for the party.",91.1248506,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish --> English",57,"span8n","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",7,"for"," for",4179,12.510904,3,1393,"Stop","no","exit","bakes","Don Thompson hornea el German turkey for the party.",91.1248506,2153.618,875.3806,2626.142,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",48,"span6t","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"El",NA,500,NA,2,250,"Go","continue","no","spills","El cantante derrama una amarilla sopa en su piso.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",48,"span6t","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"cantante"," cant_ante",346,10.8477331,8,43.25,"Go","continue","no","spills","El cantante derrama una amarilla sopa en su piso.",63.55596301,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",48,"span6t","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"derrama"," der_rama",1420,13.6118306,7,202.8571,"Go","continue","no","spills","El cantante derrama una amarilla sopa en su piso.",63.55596301,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",48,"span6t","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"una"," un_a",307,2.32108996,3,102.3333,"Go","continue","no","spills","El cantante derrama una amarilla sopa en su piso.",63.55596301,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",48,"span6t","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"amarilla"," am_ar_illa",322,10.8399337,8,40.25,"Go","continue","no","spills","El cantante derrama una amarilla sopa en su piso.",63.55596301,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","Spanish","Spanish -->Spanish",48,"span6t","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",6,"sopa"," s_opa",1839,9.1907172,4,459.75,"Stop","no","exit","spills","El cantante derrama una amarilla sopa en su piso.",63.55596301,2153.618,875.3806,2626.142,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",156,"eng6n","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",1,"The",NA,368,NA,3,122.6667,"Go","continue","no","bakes","The plumber bakes the turkey German in the oven.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",156,"eng6n","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",2,"plumber"," pl_umber",408,11.2819894,7,58.28571,"Go","continue","no","bakes","The plumber bakes the turkey German in the oven.",68.70512295,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",156,"eng6n","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",3,"bakes"," b_akes",508,14.6812555,5,101.6,"Go","continue","no","bakes","The plumber bakes the turkey German in the oven.",68.70512295,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",156,"eng6n","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",4,"the"," the",479,3.125397,3,159.6667,"Go","continue","no","bakes","The plumber bakes the turkey German in the oven.",68.70512295,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",156,"eng6n","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",5,"turkey"," turkey",533,8.96012,6,88.83333,"Go","continue","no","bakes","The plumber bakes the turkey German in the oven.",68.70512295,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",156,"eng6n","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Mandatory",6,"German"," German",1642,19.74985,6,273.6667,"Stop","no","exit","bakes","The plumber bakes the turkey German in the oven.",68.70512295,2153.618,875.3806,2626.142,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"The",NA,427,NA,3,142.3333,"Go","continue","no","chews","The student chews the green gum during the break.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"student"," student",513,7.7088723,7,73.28571,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"chews"," che_ws",377,14.4879858,5,75.4,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"the"," the",379,2.119787,3,126.3333,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"green"," green",508,9.227116,5,101.6,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"gum"," gum",303,1.7759589,3,101,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"during"," during",845,9.717162,6,140.8333,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",149,"eng5e","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"the"," the",422,0.5726539,3,140.6667,"Go","continue","no","chews","The student chews the green gum during the break.",51.4579022,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",1,"The",NA,298,NA,3,99.33333,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",2,"aunt"," aunt",588,11.921968,4,147,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",82.24526088,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",3,"devours"," dev_ours",1063,14.3047347,7,151.8571,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",82.24526088,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",4,"the"," the",438,0.86986625,3,146,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",82.24526088,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",6,"cena"," c_ena",1060,16.216229,4,265,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",82.24526088,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",7,"en"," en",272,10.891342,2,136,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",82.24526088,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",163,"eng8d","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",8,"la"," la",369,0.88606924,2,184.5,"Go","continue","no","devours","The aunt devours the alemana cena en la cocina.",82.24526088,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",1,"A",NA,254,NA,1,254,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",2,"salesman"," salesman",153,11.220894,8,19.125,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",3,"swallows"," swall_ows",539,12.97131082,8,67.375,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",4,"a"," a",252,0.22800353,1,252,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",5,"blanca"," bl_anca",308,20.8474615,6,51.33333,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",6,"pastilla"," past_illa",615,10.56016977,8,76.875,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",7,"en"," en",236,11.224512,2,118,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",161,"eng7o","CS","AdjN","CS_AdjN","MLWO","CS_MLWO","notCWH","CS_notCWH","Preferred",8,"la"," la",272,1.8139697,2,136,"Go","continue","no","swallows","A salesman swallows a blanca pastilla en la calle.",74.04555018,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",153,"eng6b","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",1,"A",NA,263,NA,1,263,"Go","continue","no","drinks","A judge drinks the wine red in the evening.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",153,"eng6b","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",2,"judge"," judge",277,9.383612,5,55.4,"Go","continue","no","drinks","A judge drinks the wine red in the evening.",53.8031232,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",153,"eng6b","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",3,"drinks"," drinks",402,14.166036,6,67,"Go","continue","no","drinks","A judge drinks the wine red in the evening.",53.8031232,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",153,"eng6b","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",4,"the"," the",403,3.9259074,3,134.3333,"Go","continue","no","drinks","A judge drinks the wine red in the evening.",53.8031232,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",153,"eng6b","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",5,"wine"," wine",287,2.756697,4,71.75,"Go","continue","no","drinks","A judge drinks the wine red in the evening.",53.8031232,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",153,"eng6b","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH","Preferred",6,"red"," red",1904,9.618221,3,634.6667,"Stop","no","exit","drinks","A judge drinks the wine red in the evening.",53.8031232,2153.618,875.3806,2626.142,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",1,"The",NA,437,NA,3,145.6667,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",2,"dad"," dad",337,10.876183,3,112.3333,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",3,"cooks"," cooks",304,10.396862,5,60.8,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",4,"a"," a",336,4.7790728,1,336,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",5,"white"," white",297,11.028598,5,59.4,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",6,"chicken"," chicken",845,3.3780458,7,120.7143,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",7,"on"," on",252,8.143089,2,126,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> English",150,"eng5i","noCS","AdjN","noCS_AdjN","MLWO","noCS_MLWO","CWH","noCS_CWH","Preferred",8,"the"," the",283,0.56508267,3,94.33333,"Go","continue","no","cooks","The dad cooks a white chicken on the grill.",51.61009687,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",164,"eng8h","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",1,"A",NA,394,NA,1,394,"Go","continue","no","writes","A playwright writes the libro estadounidense en el sótano.",NA,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",164,"eng8h","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",2,"playwright"," play_wright",714,12.4376566,10,71.4,"Go","continue","no","writes","A playwright writes the libro estadounidense en el sótano.",81.17553445,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",164,"eng8h","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",3,"writes"," writes",841,5.11532,6,140.1667,"Go","continue","no","writes","A playwright writes the libro estadounidense en el sótano.",81.17553445,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",164,"eng8h","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",4,"the"," the",1083,1.933426,3,361,"Go","continue","no","writes","A playwright writes the libro estadounidense en el sótano.",81.17553445,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
"25",2,"SpanEng","English","English --> Spanish",164,"eng8h","CS","NAdj","CS_NAdj","notMLWO","CS_notMLWO","CWH","CS_CWH","Mandatory",5,"libro"," lib_ro",1097,20.5866963,5,219.4,"Go","continue","no","writes","A playwright writes the libro estadounidense en el sótano.",81.17553445,527.5988,430.6272,1291.881,81.66667,55.55556,"Yes","low_proficiency",-17.50682
